id;traffic_sign_code;extra_text;traffic_sign_description;date_installed;locatie_x;locatie_y
2968013;GXa | F4a; ;Speed limit zone;9/1/2022;62427,469;182286,688
2968098;A25 | GIa;m,150;Bicycle crossing;10/14/2022;172647,669;204624,191
2968171;F4b | B1 | D1f; ;End of speed limit zone | Give way;10/6/2022;105460,909;192196,454
2968174;C1 | M12 | F4a; ;One-way street | Speed limit zone;9/26/2022;105407,811;192198,051
2968188;F4a | F19 | M18; ;Speed limit zone | One-way street;10/6/2022;105453,124;192196,928
2968533;F4a; ;Speed limit zone;9/1/2022;62151,5;182207,25
2968542;F4b; ;End of speed limit zone;9/1/2022;62149,75;182210,625
2969354;F4a; ;Speed limit zone;10/17/2022;29388,625;200811,75
2969362;F4b; ;End of speed limit zone;10/17/2022;30479,5;201626,625
2969509;M2 | C3; ;Except for bicycles | All vehicles prohibited;10/17/2022;29828,938;201281,688
2969520;F49; ;Pedestrian crossing;10/13/2022;235140,625;192673,063
2969523;F49; ;Pedestrian crossing;10/13/2022;235152,625;192659,938
2969603;F111 | B9; ;Bicycle road | Priority road;10/17/2022;29498,812;201202,812
2969703;B1; ;Give way;10/17/2022;29452,438;201172,062
2969721;F4a; ;Speed limit zone;10/17/2022;28922,938;201202,875
2969743;C1; ;One-way street;10/17/2022;28683,688;201359,75
2969745;C1; ;One-way street;10/17/2022;28687,938;201351,375
2969827;F4a; ;Speed limit zone;10/9/2022;155533,375;178687,562
2969829;F4b; ;End of speed limit zone;10/9/2022;155535,594;178684,656
2969856;D10; ;Pedestrian and bicycle path;9/1/2022;50097,22;215151,22
2969869;C3 | GIV | M2;UITGEZONDERD DIENSTEN;All vehicles prohibited | Except for bicycles;9/1/2022;49503,48;215039,89
2969881;C45;50;End of speed limit;10/17/2022;193056,031;191767,469
2969901;C3 | GIV | M2;UITGEZONDERD DIENSTEN;All vehicles prohibited | Except for bicycles;9/1/2022;49313,85;215027
2969904;C3 | M3 | GIV;UITGEZONDERD DIENSTEN;All vehicles prohibited | Except for bicycles and mopeds;9/1/2022;49303,99;215227,23
2969917;F4b; ;End of speed limit zone;9/1/2022;49851,65;214916,42
2969922;F4a; ;Speed limit zone;9/1/2022;49845,39;214921,97
2970114;C1 | M2; ;One-way street | Except for bicycles;10/17/2022;25567,812;200347,125
2970208;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;10/16/2022;93706,75;209235,75
2970214;F4a | A23; ;Speed limit zone | School children crossing the way near school;10/17/2022;32355,062;195362,125
2970217;F4b; ;End of speed limit zone;10/17/2022;32345,688;195360,75
2970228;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;10/16/2022;93639,25;209147,312
2970299;B1; ;Give way;10/17/2022;67573,5;217119,219
2970310;F12a; ;Living street;10/17/2022;105325,91;194974,348
2970428;F19 | M17; ;One-way street;8/26/2022;104354,862;193180,176
2970472;F12a; ;Living street;10/10/2022;103726,312;192482,52
2970504;B1 | D1f | M12 | Reflecterende koker; ;Give way;10/10/2022;103794,609;192488,428
2970620;F45b; ;No exit, except for bicycle;9/1/2022;50028,12;214169,93
2970635;F4a | F19 | M17;stemp, P,S221,S318,S317;Speed limit zone | One-way street;9/26/2022;150548,31;208773,55
2970650;C1 | M11; ;One-way street | Only applies to link road;9/26/2022;150450,481;208807,408
2970658;C1 | M11; ;One-way street | Only applies to link road;9/26/2022;150361,684;208752,627
2970668;C1 | M11; ;One-way street | Only applies to link road;9/26/2022;150273,132;208872,747
2970691;F4a; ;Speed limit zone;9/1/2022;50006,13;214719,36
2970692;F4b; ;End of speed limit zone;9/1/2022;49991,808;214705,899
2970703;B1 | D5; ;Give way;10/18/2022;219950,438;202154,313
2970739;C1 | M3bis | F34b1;links,normaal,PARKING HOPPINPUNT,sy-S148;One-way street;10/18/2022;219984,188;202163,563
2970747;B1; ;Give way;10/18/2022;220044,188;202151,75
2970761;A51 | GIII | C3 | GIV;FIETSERS | UITGEZONDERD PLAATSELIJK VERKEER;General danger | All vehicles prohibited;10/18/2022;220035,625;202150,875
2970866;C23 | GIV;+3t5 UITGEZONDERD PLAATSELIJK VERKEER;Heavy goods vehicles prohibited;10/18/2022;219935,313;202058,563
2971028;B5; ;Stop sign;10/18/2022;219929,281;202227,234
2971123;C43;20;Speed limit;10/18/2022;69293,812;216237,812
2971199;B9 | C43;50;Priority road | Speed limit;10/18/2022;223226,281;212000,484
2971219;B1; ;Give way;10/18/2022;223384,003;211968,48
2971322;C11; ;Bicycles prohibited;10/18/2022;223376,25;211961,375
2971336;B1; ;Give way;10/18/2022;69384,438;213302,625
2971338;B1; ;Give way;10/18/2022;69376,562;213297,562
2971574;XX | F87 | B21;LET OP!  Whatsapp   Buurtpreventie;Speed bump;10/18/2022;236801,445;198349,561
2971652;B17 | C21 (zone);"C21,[""400"",35],Uitgezonderd plaatselijk verkeer, landbouwvoertuigen en autocars";Weight limit;10/18/2022;124809,91;201123,63
2971684;C3 | M3; ;All vehicles prohibited | Except for bicycles and mopeds;10/4/2022;192110,872;224313,867
2971747;M11 | C1; ;Only applies to link road | One-way street;10/18/2022;124756,64;201426,49
2971773;M18 | F19; ;One-way street;10/18/2022;124683,26;201379,61
2972028;F45b; ;No exit, except for bicycle;10/4/2022;196367,642;223294,203
2972090;M3 | D1f; ;Except for bicycles and mopeds;10/18/2022;68564,219;211972,562
2972319;B9 | C43 | F3a;50 | Scheldewindeke,Oosterzele;Priority road | Speed limit;10/19/2022;109575,41;181456,354
2972339;C11-C19 | C19; ;Pedestrians prohibited;10/19/2022;146542,25;190018,63
2972373;F4b | B1 | D1f; ;End of speed limit zone | Give way;9/1/2022;49524,7;212760,18
2972406;M2 | GIV | C3;UITGEZONDERD PLAATSELIJK VERKEER;Except for bicycles | All vehicles prohibited;10/19/2022;194878,188;239404,75
2972407;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;10/19/2022;203482,256;199011,311
2972427;B1 | C43 (zone);"C43,[""400"",""Neen"",""50""],";Give way | Speed limit;10/19/2022;203459,569;198997,858
2972464;F4a; ;Speed limit zone;10/19/2022;75448,75;213645
2972576;F111; ;Bicycle road;10/19/2022;72118,5;211745,25
2972580;F111; ;Bicycle road;10/19/2022;72182,5;211738,25
2972583;GIV | C3;UITGEZONDERD PLAATSELIJK VERKEER;All vehicles prohibited;10/19/2022;72198,5;211740,25
2972626;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;10/19/2022;110425,72;184964,148
2972639;C45 (zone);"C45,[""400"",""50""],";End of speed limit;10/19/2022;110426,908;184964,273
2972687;F45b | F4a; ;No exit, except for bicycle | Speed limit zone;10/19/2022;72969,75;209809
2972781;C1; ;One-way street;9/5/2022;91374,092;178267,971
2972806;C21 | GIV;3.5 | UITGEZONDERD PLAATSELIJK VERKEER;Weight limit;10/19/2022;72312,312;210026,062
2972815;B1; ;Give way;9/5/2022;92066,461;178506,697
2972841;B21 | F87; ;Speed bump;10/18/2022;231448,915;198865,67
2972854;F87 | B19; ;Speed bump;10/19/2022;231434,915;198882,295
2972867;B19 | F87; ;Speed bump;10/19/2022;231402,915;198992,67
2972869;F87 | B21; ;Speed bump;10/19/2022;231389,915;199001,42
2972887;F87; ;Speed bump;10/19/2022;231385,415;199073,045
2972905;F87; ;Speed bump;10/19/2022;231380,165;199097,295
2972909;F87 | B19; ;Speed bump;10/19/2022;231362,915;199223,545
2972922;B21 | F87; ;Speed bump;10/19/2022;231376,415;199222,42
2972924;B9 | C43;70;Priority road | Speed limit;10/11/2022;84753,524;173950,085
2972936;B19 | F87; ;Speed bump;10/19/2022;231277,29;199352,92
2972944;C1; ;One-way street;10/11/2022;84782,03;173936,7
2972947;C1; ;One-way street;10/11/2022;84777,72;173931,02
2972951;B21 | F87; ;Speed bump;10/19/2022;231226,165;199413,045
2972955;F87 | B19; ;Speed bump;10/19/2022;231209,853;199416,983
2972974;C43 | B9;70;Speed limit | Priority road;10/11/2022;84762,49;173961,31
2972975;B1; ;Give way;9/21/2022;92773,1;178726,073
2972977;B5 | D1a; ;Stop sign;10/11/2022;84767,82;173925,17
2972982;B5 | D1e; ;Stop sign;10/11/2022;84802,89;173902,94
2972983;C1; ;One-way street;10/11/2022;84802,89;173902,94
2972988;F13 | C43 | B9;2,rechtdoor,rechtdoor en links,volle lijn | 50;Speed limit | Priority road;10/11/2022;84814,29;173891,11
2972996;B1 | M10; ;Give way;9/5/2022;92782,916;178731,844
2973030;B1 | GIII;OPGELET FIETSERS;Give way;10/19/2022;92326,678;178614,534
2973044;F13 | C43 | B9;2,rechtdoor,rechtdoor en links,volle lijn | 50;Speed limit | Priority road;10/11/2022;84806,54;173885,52
2973055;C1; ;One-way street;10/11/2022;84803,48;173882,82
2973060;B1 | GIII;OPGELET FIETSERS;Give way;10/19/2022;92326,678;178614,534
2973061;C1; ;One-way street;10/11/2022;84783,53;173896,42
2973075;D1a | B5; ;Stop sign;10/11/2022;84759,62;173919,94
2973079;C1; ;One-way street;10/11/2022;84763,77;173929,72
2973109;C21 | GIV | Type V | D7;5 | UITGEZONDERD PLAATSELIJKE BEDIENING | links;Weight limit;10/19/2022;230877,478;202493,138
2973110;B1; ;Give way;10/11/2022;84622,199;174036,71
2973112;B1; ;Give way;10/11/2022;84623,348;174038,249
2973118;B1; ;Give way;8/31/2022;92331,642;178597,857
2973122;B1; ;Give way;10/11/2022;84599,75;174044,64
2973129;B1; ;Give way;10/11/2022;84621,042;174077,19
2973140;C43 | B9;70;Speed limit | Priority road;10/11/2022;84632,41;174042,64
2973164;C11 | C43 | B9;70;Bicycles prohibited | Speed limit | Priority road;10/11/2022;84633,27;174034,03
2973166;B1 | M10; ;Give way;8/31/2022;92330,505;178602,894
2973261;B1; ;Give way;10/19/2022;82576,59;177446,4
2973296;B1 | M10; ;Give way;8/31/2022;92338,444;178598,59
2973337;B1; ;Give way;10/7/2022;91118,808;177759,574
2973354;M2 | D7; ;Except for bicycles;9/5/2022;90996,03;177698,87
2973643;F4b; ;End of speed limit zone;10/19/2022;70021;207864,188
2974756;D7 | 25kmu | M7; ;Mopeds Class B forbidden on cycleway;9/20/2022;151267,081;213875,14
2975288;D11; ;Pedestrian path;9/1/2022;49610,977;215153,807
2975367;F4b; ;End of speed limit zone;9/1/2022;47692,416;213513,653
2975385;F4a; ;Speed limit zone;9/1/2022;47693,823;213504,559
2975605;F4b; ;End of speed limit zone;8/29/2022;182902,344;185801,594
2975616;C3 | M12 | XX | F4a | F45b;Uitgezonderd plaatselijk verkeer;All vehicles prohibited | Speed limit zone | No exit, except for bicycle;8/5/2022;182914,844;185802,281
2975619;F111 (zone);"F111,[""400x600""],";Bicycle road;8/5/2022;182854,125;185987,594
2975620;F19; ;One-way street;8/5/2022;182847,36;185988,07
2975621;F111 (zone);"F111,[""400x600""],";Bicycle road;8/5/2022;182847,36;185988,07
2975623;F5; ;Motorway;8/3/2022;37043,316;201206,579
2975640;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;8/11/2022;183292,75;186416,969
2975744;F4a; ;Speed limit zone;8/29/2022;182980,688;187105,906
2975746;F4b; ;End of speed limit zone;8/29/2022;182979,438;187116,469
2975749;B1 | F4b; ;Give way | End of speed limit zone;8/3/2022;183120,438;186940,719
2975752;F3a | C43;,OOSTKAMP | 50;Speed limit;10/20/2022;70272,875;206508,375
2975789;F4a; ;Speed limit zone;10/20/2022;72612,062;205278
2975800;F4b | C43 (zone);"C43,[""400"",""Neen"",""50""],";End of speed limit zone | Speed limit;10/20/2022;72616,938;205267
2975809;B1; ;Give way;8/1/2022;135504,875;182462
2975816;B1; ;Give way;8/1/2022;135495,875;182455,188
2975839;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;10/20/2022;71712,125;203919,375
2975856;B1 | C43 (zone);"C43,[""400"",""Neen"",""50""],";Give way | Speed limit;8/8/2022;182723,5;187856,969
2975858;F45b | C43 (zone);"C43,[""400"",""Neen"",""50""],";No exit, except for bicycle | Speed limit;8/8/2022;182715,875;187847,031
2975873;C3 | XX | M3 | F1a;Uitgezonderd plaatselijk  verkeer | Aarschot,;All vehicles prohibited | Except for bicycles and mopeds;8/12/2022;182441,18;187828,93
2975904;C43 (zone);"C43,[""400"",""Neen"",""50""],Herhaling";Speed limit;8/17/2022;180270,15;183898,88
2975934;B1; ;Give way;10/20/2022;219997;179785,75
2975936;B1; ;Give way;10/20/2022;220022,75;179772,438
2975948;B1; ;Give way;10/20/2022;220077,75;179724,938
2975961;B1; ;Give way;10/20/2022;220115,75;179697,938
2975974;B1; ;Give way;10/20/2022;220176,25;179667
2975994;B1; ;Give way;10/20/2022;220198,5;179666,625
2975995;B1; ;Give way;10/20/2022;220200,625;179662,188
2975999;B1; ;Give way;10/20/2022;220196,75;179678,438
2976001;B1; ;Give way;10/20/2022;220203,688;179665,344
2976026;B1; ;Give way;10/20/2022;220226,125;179694,688
2976029;B1; ;Give way;10/20/2022;220237,875;179696,75
2976033;B1; ;Give way;10/20/2022;220222,375;179685,75
2976047;A25 | GIa;m,7;Bicycle crossing;10/20/2022;220219;179661,063
2976053;B1; ;Give way;10/20/2022;220230,25;179658,75
2976057;B1; ;Give way;10/20/2022;220221,375;179652,313
2976061;B1; ;Give way;10/20/2022;220234,5;179652,5
2976066;B1; ;Give way;10/20/2022;220237,375;179646,688
2976072;B1; ;Give way;10/20/2022;220243,375;179674,625
2976077;B1; ;Give way;10/20/2022;220257;179673,75
2976079;B1; ;Give way;10/20/2022;220251,375;179672,188
2976090;B1; ;Give way;10/20/2022;220262,875;179657,563
2976093;B1; ;Give way;10/20/2022;220259;179654,906
2976183;C43 | F45;50 | Geen;Speed limit | No exit;8/9/2022;186647,531;190209,156
2976298;B9 | A25 | GIa;m,15;Priority road | Bicycle crossing;9/26/2022;51164,688;190544,688
2976712;M12 | F19; ;One-way street;8/29/2022;187536,347;213093,525
2976716;M12 | F19; ;One-way street;8/29/2022;187553,035;213087,713
2976718;A39; ;Bidirectional traffic;8/29/2022;187634,347;213105,088
2976743;C1 | M12; ;One-way street;8/28/2022;187547,597;213097,65
2976755;C1 | M12; ;One-way street;8/28/2022;187614,472;213109,525
2976808;C1 | M12; ;One-way street;8/28/2022;187477,722;213075,275
2976907;F19; ;One-way street;10/20/2022;239237,375;176889,5
2977212;B5; ;Stop sign;10/13/2022;103391,222;192504,959
2977213;F12b; ;End of Living street;8/16/2022;103582,385;192233,908
2977216;F12b; ;End of Living street;10/13/2022;103675,499;192459,583
2977231;F12a; ;Living street;10/13/2022;103676,609;192453,793
2977244;C21 | GIV;3 | UITGEZONDERD,PLAATSELIJKE BEDIENING;Weight limit;8/9/2022;103381,723;192239,261
2977249;C1 | M12; ;One-way street;10/13/2022;103525,843;192293,745
2977257;F12b; ;End of Living street;10/13/2022;103728,615;192476,038
2977261;B5; ;Stop sign;10/13/2022;103411,265;192526,63
2977271;C21 | GIV;3 | UITGEZONDERD,PLAATSELIJKE BEDIENING;Weight limit;8/9/2022;103404,57;192228,031
2977387;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188266,063;212871,938
2977388;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188259,094;212881,906
2977389;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188861;213014,563
2977391;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188853,594;213023,688
2977418;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188719,578;213411,422
2977420;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188725,078;213419,047
2977444;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188692,531;213324,875
2977448;C1 | M12; ;One-way street;10/21/2022;114870,062;201497,25
2977449;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188692,594;213315,188
2977451;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188825,031;212983,75
2977452;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/30/2022;188830,594;212984,938
2977453;C43 (zone);"C43,[""400"",""Ja"",""30""],";Speed limit;8/31/2022;188683,062;212859,531
2977454;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;8/31/2022;188696,562;212864,031
2977456;M18 | F19; ;One-way street;10/21/2022;114881,369;201478,13
2977505;C3 | M2; ;All vehicles prohibited | Except for bicycles;10/21/2022;48235,621;170405,039
2977781;F111 (zone);"F111,[""400x600""],";Bicycle road;10/21/2022;44548,188;192812,875
2977796;F49; ;Pedestrian crossing;10/21/2022;43506,812;191966,094
2977797;F49; ;Pedestrian crossing;10/21/2022;43512,5;191972,781
2977799;GIV | C3;UITGEZONDERD FIETSERS EN VOETGANGERS;All vehicles prohibited;10/21/2022;43460,375;191960,469
2977803;GIV | C3;UITGEZONDERD FIETSERS EN VOETGANGERS;All vehicles prohibited;10/21/2022;43497,625;191967,156
2977808;B1; ;Give way;10/21/2022;169322,07;206730,61
2978022;GIV | GIII | C3;UITGEZONDERD AANGELANDEN TOELATINGEN W&Z, RIJWIELEN EN BROMFIETSEN KLASSE A | JAAGPAD;All vehicles prohibited;10/21/2022;34150,875;183472,781
2978080;C43 (zone) | C21;"C43,[""400"",""Ja"",""30""], | 7.5";Speed limit | Weight limit;10/21/2022;35538,938;181175,312
2978090;F99c; ;Access only for pedestrians, cyclists, horses and agricultural;10/21/2022;34489,562;181125,688
2978182;C1 | M11 Klein; ;One-way street;8/19/2022;105034,5;193615,38
2978193;B1; ;Give way;10/3/2022;104132,725;193038,864
2978252;B1; ;Give way;9/26/2022;102955,839;192906,511
2978269;B15a | F4b; ;End of speed limit zone;9/19/2022;103257,46;192787,28
2978280;C21 | GIV;3 | UITGEZONDERD,PLAATSELIJKE BEDIENING,EN BUS;Weight limit;10/14/2022;103212,453;192299,323
2978291;B1 | F4b; ;Give way | End of speed limit zone;10/14/2022;102689,426;192580,27
2978296;B15f | F111 (zone) | F18;S148,S147,P,S154,S326;Bicycle road | Bus/tram lane in between dual carriage way;9/8/2022;103838,563;191814,783
2978315;F4a; ;Speed limit zone;10/14/2022;102679,893;192573,234
2978318;F19 | M18 | F12a; ;One-way street | Living street;8/16/2022;103586,933;192161,517
